7000, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7001, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7002, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7003, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7004, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7005, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7006, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7007, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7008, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7009, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7010, 23.19712667, 77.51202833, 411.40000000, 1, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 4.00000000, 
7011, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7012, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7013, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7014, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7015, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7016, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7017, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7018, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7019, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7020, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7021, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7022, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7023, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7024, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
7025, 23.19693500, 77.51198833, 410.90000000, 1, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 0.81000000, 0.00000000, 0.00000000, 0.00000000, 3.24000000, 
